filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/burn_sync/HCT_exp/CoinToken.sol,CoinToken.sol,oyente,solidity,2023/02/27,20240428_1408,1714314216.8026316,22.77115750312805,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/burn_sync/Shadowfi_exp/ShadowFi.sol,ShadowFi.sol,oyente,solidity,2023/02/27,20240428_1408,1714313872.24534,60.738555908203125,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/burn_sync/Sheep_exp/CoinToken.sol,CoinToken.sol,oyente,solidity,2023/02/27,20240428_1408,1714313338.4051414,68.75380325317383,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/BEVO_exp/CoinToken.sol,CoinToken.sol,oyente,solidity,2023/02/27,20240428_1408,1714313671.7424848,32.0621395111084,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/BUNN_exp/BunnyProtocol.sol,BunnyProtocol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314186.6988509,33.93582820892334,1,,"analysis incomplete,incomplete push instruction",,exception (IndexError: pop from empty list)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/FDP_exp.t/FIREDRAKE.sol,FIREDRAKE.sol,oyente,solidity,2023/02/27,20240428_1408,1714313655.8904896,37.25188183784485,1,,"analysis incomplete,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/HODLCapital_exp/HODLCapital.sol,HODLCapital.sol,oyente,solidity,2023/02/27,20240428_1408,1714314851.4708283,50.418612480163574,1,,"analysis incomplete,incomplete push instruction",,exception (IndexError: pop from empty list)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/MultiChainCapital_exp/MultiChainCapital.sol,MultiChainCapital.sol,oyente,solidity,2023/02/27,20240428_1408,1714314967.0607972,49.8216438293457,1,,"analysis incomplete,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/OLIFE_exp/OceanLife.sol,OceanLife.sol,oyente,solidity,2023/02/27,20240428_1408,1714314445.3688755,11.195935249328613,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/SHOCO_exp/Shoco.sol,Shoco.sol,oyente,solidity,2023/02/27,20240428_1408,1714315431.5732007,21.993499755859375,1,,"analysis incomplete,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/TINU_exp.t/TomInu.sol,TomInu.sol,oyente,solidity,2023/02/27,20240428_1408,1714314003.335752,59.93046593666077,1,,analysis incomplete,,exception (IndexError: pop from empty list)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/@openzeppelin/contracts/access/Ownable.sol.sol,Ownable.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313940.4890382,53.870309829711914,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/@openzeppelin/contracts/token/ERC20/IERC20.sol.sol,IERC20.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313964.2687137,48.813021183013916,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/@openzeppelin/contracts/token/ERC20/extensions/IERC20Metadata.sol.sol,IERC20Metadata.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314969.714199,36.438597440719604,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/@openzeppelin/contracts/utils/Context.sol.sol,Context.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313672.2267485,31.08528780937195,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/contracts/Staking.sol.sol,Staking.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314075.926405,18.410518169403076,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/contracts/interface/IDistributor.sol.sol,IDistributor.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314355.8700142,14.005301713943481,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/contracts/interface/IsHATE.sol.sol,IsHATE.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314841.8893676,49.089473247528076,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/JumpFarm_exp/contracts/Staking.sol.sol,Staking.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313456.4633675,16.486897468566895,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Nimbus_exp/NimbusPair.sol,NimbusPair.sol,oyente,solidity,2023/02/27,20240428_1408,1714314287.6663196,22.9312424659729,1,,"analysis incomplete,incomplete push instruction",,exception (KeyError: '/sb/NimbusPair.sol:NimbusPair')
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/NowSwap_exp/NimbusPair.sol,NimbusPair.sol,oyente,solidity,2023/02/27,20240428_1408,1714314012.964153,50.50997614860535,1,,"analysis incomplete,incomplete push instruction",,exception (KeyError: '/sb/NimbusPair.sol:Math')
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/SwaposV2ERC20.sol.sol,SwaposV2ERC20.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314425.6260676,7.992695093154907,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/SwaposV2Pair.sol.sol,SwaposV2Pair.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314665.235442,50.53987121582031,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/interfaces/IERC20.sol.sol,IERC20.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714315372.3332329,8.939178943634033,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/interfaces/ISwaposV2Callee.sol.sol,ISwaposV2Callee.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313778.0341618,39.95114350318909,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/interfaces/ISwaposV2ERC20.sol.sol,ISwaposV2ERC20.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313704.2359512,38.83436703681946,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/interfaces/ISwaposV2Factory.sol.sol,ISwaposV2Factory.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314402.9061875,7.829848527908325,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/interfaces/ISwaposV2Pair.sol.sol,ISwaposV2Pair.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314368.4961405,8.14333963394165,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/libraries/Math.sol.sol,Math.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314380.7167156,12.866719722747803,1,,analysis incomplete,,exception (IndexError: pop from empty list)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/libraries/SafeMath.sol.sol,SafeMath.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313687.5309005,34.04939651489258,0,,incomplete push instruction,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/libraries/UQ112x112.sol.sol,UQ112x112.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314461.066248,8.211834192276001,1,,analysis incomplete,,exception (IndexError: pop from empty list)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/UraniumERC20.sol.sol,UraniumERC20.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313642.6069064,30.82084321975708,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/UraniumFactory.sol.sol,UraniumFactory.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313604.2741108,30.12537717819214,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/UraniumPair.sol.sol,UraniumPair.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314162.3920512,20.25918984413147,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/interfaces/IERC20.sol.sol,IERC20.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714315238.3895795,48.681320905685425,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/interfaces/IUraniumCallee.sol.sol,IUraniumCallee.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314552.4092546,38.855326652526855,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/interfaces/IUraniumERC20.sol.sol,IUraniumERC20.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313303.274988,32.095282793045044,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/interfaces/IUraniumFactory.sol.sol,IUraniumFactory.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313703.9991465,38.01068639755249,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/interfaces/IUraniumPair.sol.sol,IUraniumPair.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313620.4779217,34.695326805114746,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/libraries/Math.sol.sol,Math.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313786.4376929,58.4487464427948,1,,analysis incomplete,,exception (IndexError: pop from empty list)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/libraries/SafeMath.sol.sol,SafeMath.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314155.011534,31.178186893463135,0,,incomplete push instruction,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/libraries/UQ112x112.sol.sol,UQ112x112.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314755.2900121,44.41961097717285,1,,analysis incomplete,,exception (IndexError: pop from empty list)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/predictable_airdrop_address/FFIST_exp/GoldCoin.sol,GoldCoin.sol,oyente,solidity,2023/02/27,20240428_1408,1714315313.7251637,15.711497783660889,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/predictable_airdrop_address/Utopia_exp/Utopia.sol,Utopia.sol,oyente,solidity,2023/02/27,20240428_1408,1714313868.2097063,62.81999373435974,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/skim_transfer/CFC_exp/CFC.sol,CFC.sol,oyente,solidity,2023/02/27,20240428_1408,1714314241.5611417,32.92957091331482,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/skim_transfer/GAIN_exp/GAIN.sol,GAIN.sol,oyente,solidity,2023/02/27,20240428_1408,1714315355.3671894,10.00137710571289,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/skim_transfer/QTN_exp/QUATERNION.sol,QUATERNION.sol,oyente,solidity,2023/02/27,20240428_1408,1714314012.5748825,49.11112928390503,1,,analysis incomplete,,exception (IndexError: pop from empty list)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/skim_transfer/Upswing_exp/Context.sol.sol,Context.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314431.9443424,13.534863710403442,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/skim_transfer/Upswing_exp/ERC20.sol.sol,ERC20.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313462.498156,13.636003971099854,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/skim_transfer/Upswing_exp/IERC20.sol.sol,IERC20.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714315294.2779307,19.273077964782715,0,,analysis incomplete,,execution failed
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/skim_transfer/Upswing_exp/SafeMath.sol.sol,SafeMath.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313355.1591892,64.83826494216919,1,,analysis incomplete,,exception (IndexError: pop from empty list)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/skim_transfer/Upswing_exp/Steam.sol.sol,Steam.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714313809.7022302,45.94669032096863,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/skim_transfer/Upswing_exp/UpSwing.sol.sol,UpSwing.sol.sol,oyente,solidity,2023/02/27,20240428_1408,1714314307.2308087,15.355979204177856,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/skim_transfer/pSeudoEth_exp/UniswapV2Pair.sol,UniswapV2Pair.sol,oyente,solidity,2023/02/27,20240428_1408,1714314762.1855283,28.686809539794922,1,,analysis incomplete,Solidity compilation failed,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/burn_sync/BIGFI_exp/DxBurnToken.sol,DxBurnToken.sol,securify,solidity,2022/11/17,20240428_1408,1714313930.977719,1422.0600235462189,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/burn_sync/HCT_exp/CoinToken.sol,CoinToken.sol,securify,solidity,2022/11/17,20240428_1408,1714313418.6563747,201.2279350757599,137,,,,DOCKER_KILL_OOM
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/burn_sync/Shadowfi_exp/ShadowFi.sol,ShadowFi.sol,securify,solidity,2022/11/17,20240428_1408,1714314314.6783383,1200.2524104118347,137,,,,DOCKER_KILL_OOM
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/burn_sync/Sheep_exp/CoinToken.sol,CoinToken.sol,securify,solidity,2022/11/17,20240428_1408,1714314892.9181156,1210.429366827011,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/BEVO_exp/CoinToken.sol,CoinToken.sol,securify,solidity,2022/11/17,20240428_1408,1714314406.3337576,907.1725492477417,137,,,,DOCKER_KILL_OOM
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/BUNN_exp/BunnyProtocol.sol,BunnyProtocol.sol,securify,solidity,2022/11/17,20240428_1408,1714315289.6787467,648.0879681110382,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/FDP_exp.t/FIREDRAKE.sol,FIREDRAKE.sol,securify,solidity,2022/11/17,20240428_1408,1714315295.7603753,417.8861036300659,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/HODLCapital_exp/HODLCapital.sol,HODLCapital.sol,securify,solidity,2022/11/17,20240428_1408,1714313544.182953,188.43431878089905,137,,,,DOCKER_KILL_OOM
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/MultiChainCapital_exp/MultiChainCapital.sol,MultiChainCapital.sol,securify,solidity,2022/11/17,20240428_1408,1714315048.329914,626.5227406024933,137,,,,DOCKER_KILL_OOM
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/OLIFE_exp/OceanLife.sol,OceanLife.sol,securify,solidity,2022/11/17,20240428_1408,1714315271.1733806,740.2994813919067,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/SHOCO_exp/Shoco.sol,Shoco.sol,securify,solidity,2022/11/17,20240428_1408,1714314365.7970238,1216.7273678779602,137,,,,DOCKER_KILL_OOM
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/deliver/TINU_exp.t/TomInu.sol,TomInu.sol,securify,solidity,2022/11/17,20240428_1408,1714313764.5632463,1642.1837582588196,137,,,,DOCKER_KILL_OOM
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/@openzeppelin/contracts/access/Ownable.sol.sol,Ownable.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714315180.366534,25.493883848190308,1,,analysis incomplete,,exception (java.io.IOException)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/@openzeppelin/contracts/token/ERC20/IERC20.sol.sol,IERC20.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313672.4527376,44.20093369483948,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/@openzeppelin/contracts/token/ERC20/extensions/IERC20Metadata.sol.sol,IERC20Metadata.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313947.571581,46.28006458282471,1,,analysis incomplete,,exception (java.io.IOException)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/@openzeppelin/contracts/utils/Context.sol.sol,Context.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313855.6552386,75.27416229248047,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/contracts/Staking.sol.sol,Staking.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313716.6575851,31.85946774482727,1,,analysis incomplete,,exception (java.io.IOException)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/contracts/interface/IDistributor.sol.sol,IDistributor.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714314369.9748812,18.99571657180786,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/HeavensGate_exp/contracts/interface/IsHATE.sol.sol,IsHATE.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313529.7669623,23.67088222503662,1,,analysis incomplete,,exception (java.io.IOException)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/flawed_stake/JumpFarm_exp/contracts/Staking.sol.sol,Staking.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714315486.9062474,231.45636200904846,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Nimbus_exp/NimbusPair.sol,NimbusPair.sol,securify,solidity,2022/11/17,20240428_1408,1714313895.5181139,1473.4305834770203,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/NowSwap_exp/NimbusPair.sol,NimbusPair.sol,securify,solidity,2022/11/17,20240428_1408,1714314603.5878222,1258.043689250946,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/SwaposV2ERC20.sol.sol,SwaposV2ERC20.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313596.1366007,18.440239667892456,1,,analysis incomplete,,exception (java.io.IOException)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/SwaposV2Pair.sol.sol,SwaposV2Pair.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714314134.7591052,18.089977264404297,1,,analysis incomplete,,exception (java.io.IOException)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/interfaces/IERC20.sol.sol,IERC20.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313546.5020216,37.584380865097046,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/interfaces/ISwaposV2Callee.sol.sol,ISwaposV2Callee.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714314511.1591809,40.92123770713806,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/interfaces/ISwaposV2ERC20.sol.sol,ISwaposV2ERC20.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313556.4751678,32.789472579956055,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/interfaces/ISwaposV2Factory.sol.sol,ISwaposV2Factory.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714314715.801694,24.147447109222412,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/interfaces/ISwaposV2Pair.sol.sol,ISwaposV2Pair.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313606.4421186,42.33008050918579,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/libraries/Math.sol.sol,Math.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313591.2494383,63.904441356658936,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/libraries/SafeMath.sol.sol,SafeMath.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714315460.1319711,53.9342565536499,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Swapos_exp/contracts/libraries/UQ112x112.sol.sol,UQ112x112.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313631.697536,72.53471088409424,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/UraniumERC20.sol.sol,UraniumERC20.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714314373.8487394,5.8042309284210205,1,,analysis incomplete,,exception (java.io.IOException)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/UraniumFactory.sol.sol,UraniumFactory.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714314331.5838532,4.773257255554199,1,,analysis incomplete,,exception (java.io.IOException)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/UraniumPair.sol.sol,UraniumPair.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313546.5177088,20.290868520736694,1,,analysis incomplete,,exception (java.io.IOException)
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/interfaces/IERC20.sol.sol,IERC20.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313895.8271685,67.4833300113678,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/interfaces/IUraniumCallee.sol.sol,IUraniumCallee.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313898.072373,73.90086603164673,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/interfaces/IUraniumERC20.sol.sol,IUraniumERC20.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714315439.8675065,31.150782346725464,0,,,,
/home/kaixuan/sast_study/solidity/smartbugs/samples/poc_shift/source_code_vuln/inconsistent value in balance calculation/Uranium_exp/home/camille/Project/swap/uranium/swap-core/contracts/interfaces/IUraniumFactory.sol.sol,IUraniumFactory.sol.sol,securify,solidity,2022/11/17,20240428_1408,1714313419.06056,44.1933319568634,0,,,,
